0-15(%),% Couple household with dependent children,Household spaces with at least one usual resident (%),Unemployment Rate,% Highest level of qualification: Level 4 qualifications and above
28.24074074,22.24,96.74922601,9.645909646,22.9
25.32427424,26.37795276,98.4496124,7.73480663,22
22.10376688,26.6509434,98.37587007,8.196721311,23.5
23.77581121,27.23735409,93.28493648,10.87962963,22.7
19.71014493,24.7464503,98.6,8.004268943,23.9
22.56442489,23.41772152,95.75757576,5.43881335,24.8
27.31351655,28.36767036,96.04261796,7.001166861,22.1
18.04906542,15.82278481,97.23076923,7.663782447,18.9
21.4379085,17.50841751,96.42857143,9.627727856,19.3
14.10352588,20.40816327,98.5915493,4.154727794,28
14.41985245,12.10013908,94.85488127,6.862745098,25.1
20.66298343,18.23899371,97.18826406,7.024390244,27.4
22.20054623,19.19850885,87.73507768,7.335640138,31.4
22.21652129,20.50955414,95.49878345,6.338028169,31.2
23.24195471,24.68468468,96.85863874,6.492027335,32.7
31.27079175,24.63768116,96.79358717,12.07430341,18.4
23.90336936,26.50334076,96.76724138,5.745721271,25.9
24.96807152,26.2195122,95.90643275,9.724047306,26.9
23.88392857,26.87813022,98.03600655,6.952491309,20.6
22.50293772,20.85385878,96.66666667,8.422301305,22.7
24.41627752,23.82892057,98.2,9.615384615,18.7
28.35654596,25.78268877,97.83783784,6.965174129,20.6
28.01958651,22.66666667,98.97360704,9.688581315,17.5
25.49253731,19.33028919,98.64864865,9.40397351,16.4
19.47458595,21.2797619,98.24561404,5.51508845,24.5
20.99737533,21.99687988,98.61538462,6.533192835,19.8
24.33628319,23.19391635,99.43289225,7.901234568,18.9
23.86296515,20.89552239,98.69067103,7.765830346,17.9
23.49914237,24.51154529,97.06896552,8.242424242,23.6
21.66367445,23.71541502,98.63547758,8.951707892,26.4
22.02643172,23.42158859,99.39271255,8.823529412,16.5
24.6162928,21.26099707,98.41269841,9.608540925,23.4
24.75703325,20.67901235,97.88519637,11.35321101,17.9
22.14695154,21.76656151,96.79389313,10.19172553,19.9
25.66744731,23.38235294,97.0042796,11.14341085,22.8
22.36763831,25.35211268,98.41584158,8.192771084,22.8
20.9486166,20.11019284,98.50746269,8.195121951,21.8
25.76252723,18.66251944,95.5423477,11.55660377,24.9
23.30917874,22.58064516,97.07724426,7.654921021,24.4
28.51277372,26.75250358,98.45070423,7.101167315,21.4
24.60186711,22.31270358,98.71382637,8.333333333,23.1
27.42857143,25.82677165,95.05988024,8.626198083,21.5
22.84866469,22.73534636,96.07508532,8.074534161,14.5
25.68807339,23.25056433,94.9624866,9.060118544,24.8
34.29242513,22.27891156,96.86985173,8.689655172,17.9
16.3050217,19.16537867,97.73413897,5.122494432,27.1
23.10642378,20.49286641,94.36964504,6.990622336,32
28.94736842,20.84006462,96.26749611,9.489051095,17.3
16.32653061,19.09937888,96.84210526,4.293785311,25.1
24.59643161,22.06896552,96.5379494,10.34775233,26
24.81203008,24.95309568,99.07063197,6.689734717,24.7
23.95833333,25.1396648,97.45916515,8.042328042,27.3
24.68780019,25.45731707,96.04685212,7.057745188,23.4
25.92592593,27.25409836,97.79559118,7.187112763,21.6
12.71140207,12.96,88.27683616,7.129094412,23.1
20.5955335,19.93243243,92.93563579,5.928411633,21.6
18.91573365,19.90369181,94.25113464,6.54028436,25.4
18.86916502,17.68488746,97.33959311,6.891891892,27.2
21.90769231,24.49725777,98.20466786,6.68824164,30.3
19.92846193,18.82352941,96.71302149,7.330827068,23.4
18.28442438,15.91549296,95.55854643,5.602240896,27.4
25.68578554,24.47013487,98.66920152,9.152086137,21.4
31.95931478,26.45590682,98.84868421,8.281829419,18.6
20.31076582,24.25032595,96.96586599,6.731707317,25.2
21.77947598,18.44532279,96.31979695,6.788247214,26.2
19.84463277,26.1627907,98.28571429,4,28.5
20.17595308,20.79646018,97.4137931,7.036247335,26.7
22.16280452,24.29284526,98.52459016,4.938271605,26.6
14.90929705,16.41414141,97.17791411,4.102096627,57.5
15.16052319,14.20765027,95.5613577,5.407882676,56.5
20.90909091,25.33136966,94.70013947,4.34310532,64.2
17.11125569,20.31007752,95.2732644,2.723311547,60.8
20,22.23837209,96.22377622,3.564154786,60.5
17.25888325,15.05791506,95.39594843,7.894736842,28.2
22.24576271,19.29347826,99.05787349,7.551020408,31.9
21.43193594,12.65822785,96.88679245,8,34.5
22.79811526,13.03979678,96.80327869,10.31578947,30.6
15.86151369,11.86440678,95.44117647,6.226650062,47.3
14.22730989,10.01517451,94.14285714,5.755395683,41.8
26.3641275,24.70414201,98.68613139,9.832134293,30.5
19.21475312,22.56097561,98.79518072,6.877113867,28.3
17.52767528,19.79591837,98.3935743,8,30.9
22.80385078,18.71921182,99.18566775,11.27633209,27.7
23.58722359,29.86247544,99.4140625,6.287787183,27.2
24.65003043,19.58266453,99.04610493,9.986130374,19.5
29.20560748,26.37362637,100,13.11239193,17.6
22.30259192,19.89342806,99.11971831,11.05331599,19.7
25.06856829,23.5395189,99.48717949,9.899749373,18.5
15.2862363,17.32283465,97.99382716,5.18134715,38.5
10.85189113,14.01960784,97.51434034,3.486924035,36.5
15.63762262,15.53166069,97.78037383,4.895104895,46.9
15.41385135,12.40875912,96.22475856,5.960729313,43.6
19.7733711,19.82378855,98.98255814,9.111617312,20.1
18.03773585,19.96726678,95.46875,3.740648379,61
22.2763238,13.52112676,98.47434119,9.461077844,29.3
19.3883792,22.57575758,96.35036496,2.862985685,61.5
19.77363515,25.98039216,96.52996845,4.433497537,54.3
18.10725552,15.70351759,97.78869779,6.113033449,49.5
18.91156463,22.22222222,90.53254438,4.234122042,58.6
22.39404353,20.23809524,98.56584094,5.767138194,49.7
16.03665521,18.71202916,97.05188679,3.363914373,57.4
16.88311688,14.96296296,94.40559441,4.79704797,51
16.02150538,18.6774942,95.99109131,3.262642741,59.6
20.86330935,24.89568846,96.90026954,3.156822811,57.4
21.3762215,25.31356899,98.42873176,4.982206406,45.6
17.78975741,20.77727952,95.84527221,4.371097235,47
17.34980348,19.44012442,98.46860643,4.061895551,42.5
17.77663934,21.97802198,97.71812081,7.904085258,47.3
18.78509444,18.26923077,99.04761905,8.183632735,31
19.41074523,21.29277567,99.24528302,6.707946336,32.2
20.85152838,24.07732865,95.46979866,5.509355509,32.7
19.50941244,21.75572519,98.12734082,8.017334778,32.8
19.89087302,20.03284072,99.34747145,8.666666667,27.1
18.20250284,24.0234375,99.80506823,4.831460674,32.4
20.85855806,23.4006734,99.33110368,7.869884575,30.9
21.95560888,21.69421488,98.37398374,7.82396088,31.7
18.65979381,23.38709677,98.88357257,5.608365019,36.4
21.22664111,19.86013986,97.54433834,6.800766284,38.2
19.7640118,24.4288225,97.59862779,6.008583691,42.8
16.26541398,20.52313883,96.31782946,5.682951147,41.2
15.83333333,20.25547445,97.3357016,5.586592179,47.1
18.39484476,20.65868263,98.37997054,3.549060543,48.5
15.10204082,20.93023256,98.76325088,5.680600214,47.8
21.57092614,25.1953125,98.08429119,6.764374295,31.3
21.46658782,20.68965517,95.72815534,7.43618202,27.9
19.86674743,21.21807466,99.02723735,6.153846154,24.6
16.42424242,18.59956236,99.34782609,7.073954984,27
23.96569122,20.67946824,97.83236994,8.273009307,23.1
18.6693148,17.21404304,97.13971397,5.448449288,44.9
23.62514029,19.12798875,99.02506964,8.208955224,25.8
22.44304411,20.78272605,98.27586207,6.156552331,33.8
20.90322581,19.30960086,97.27177335,4.946727549,38.5
21.80685358,25.07232401,97.09737828,4.248145651,45.8
19.25187032,25.44217687,97.35099338,6.4,41.4
18.69812145,18.02197802,99.23664122,6.207482993,35.7
17.38072055,16.84073107,98.58429858,8.210890233,35.2
18.82970743,24.15169661,97.8515625,4.073587385,40.1
18.21086262,19.32515337,98.04511278,6.71641791,42.3
18.36411609,19.50413223,98.05510535,7.091469681,31.9
27.52136752,16.69128508,98.68804665,12.63297872,16.3
17.23549488,19.73180077,98.30508475,6.312625251,34.5
14.98107085,13.51351351,98.85496183,6.11057226,33.5
20.33374536,19.08396947,97.39776952,5.889570552,27.6
20.19933555,20,98.36065574,7.475490196,36.1
25.69444444,24.85955056,95.82772544,9.806034483,31
14.10705353,13.87559809,97.51166407,5.418719212,41.2
19.47926712,20.90545939,98.04177546,6.939163498,29.6
19.75582686,23.15436242,98.67549669,6.882591093,35.5
18.3747412,18.0533752,98.45440495,7.136237257,37.3
21.01152845,22,97.50812568,7.018716578,37.5
18.63387978,19.07514451,96.64804469,4.925650558,38.4
21.37526652,25.23076923,98.03921569,4.651162791,36.9
21.51442308,35.76982893,95.68452381,4.942965779,66.1
21.19628339,20.98765432,96.42857143,8.734052993,44.8
18.36734694,26.01476015,99.08592322,5.526590198,30.7
19.55182073,22.75541796,98.17629179,5.950095969,31.2
18.99204244,23.95498392,98.88712242,5.910390848,34.1
17.83004552,21.08559499,99.17184265,5.594405594,31.3
19.74248927,21.62698413,97.6744186,5.616438356,25.3
18.24539097,16.89708141,97.30941704,5.963302752,39
19.05584341,20.19774011,97.52066116,6.419257773,33.6
20.25316456,21.85534591,98.75776398,4.966887417,37.9
19.64512041,13.76281113,98.27338129,7.891770011,31.8
30.17135863,18.19645733,99.20127796,9.60960961,19
27.202892,30.14608234,99.47159841,10.24930748,30.9
28.69458128,30.42929293,98.38509317,6.610169492,35.4
19.74128234,19.63636364,98.03921569,5.349794239,36.4
18.58356941,21.51162791,98.47328244,7.820646507,31.8
16.49550706,17.93611794,97.60191847,8.379272326,30.7
20.50078247,23.20117474,97.70444763,4.995374653,25
22.84354551,24.41314554,96.81818182,5.542725173,22.1
20.11963023,19.28374656,97.58064516,5.16194332,22.9
21.11055528,20.40557668,97.28729963,5.830039526,20.7
21.20582121,20.50561798,98.47856155,6.470588235,18.7
18.31932773,15.74697174,96.74479167,5.87628866,18.7
23.49614396,19.53428202,94.49877751,9.207920792,19
23.95787626,23.10385064,93.45692475,5.627009646,23.1
18.19241983,15.93495935,98.2428115,7.718894009,15.1
29.36910805,20.50816697,98.39285714,8.345120226,16
19.78021978,20.44728435,99.20760697,5.366922234,16
15.81680831,20.13793103,97.70889488,5.139765555,22.3
22.10849539,24.29906542,97.42033384,7.367387033,25.2
21.51260504,22.01257862,97.69585253,6.113989637,21.2
20.71856287,17.16738197,98.72881356,6.728538283,23.2
20.95400341,25.61576355,98.22580645,6.528497409,20
24.40217391,26.50231125,98.48254932,8.161157025,17.8
25.70006223,26.01054482,98.10344828,7.343941248,18.9
24.27821522,21.92307692,99.80806142,5.941845765,16
27.23492723,26.42642643,99.25484352,6.992337165,26.1
29.69187675,23.22775264,99.25149701,9.210526316,20.7
23.15728381,26.26131953,96.3840399,5.977229602,54.5
30.813618,24.48979592,98.3277592,12.66666667,17.1
23.44342177,19.12350598,98.68938401,7.849462366,19.7
24.00975015,16.39344262,98.96755162,12,13.9
23.97295892,23.66863905,96.98708752,5.616850552,22.7
22.17687075,16.83168317,97.74193548,7.072135785,19.1
23.44689379,25.38860104,99.22879177,5.540166205,24
24.98498498,27.3155416,98.60681115,4.489795918,24.3
21.32701422,28.90070922,98.94736842,4.418604651,21
18.95761741,19.26121372,97.05505762,5.653021442,26.6
20.47756874,23.92523364,99.44237918,5.890603086,18.4
24.69423413,19.08284024,97.829233,8.254716981,20.1
19.01734104,22.7480916,99.09228442,6.082474227,22.7
23.46547315,19.77848101,97.98449612,7.869742198,16.8
18.56963614,20.56074766,97.56838906,3.854625551,25.7
13.35676626,15.38461538,96.2962963,4.42086649,62.5
16.10275689,16.07445008,96.56862745,4.184549356,48.7
14.64646465,11.63556531,95.89473684,5.433829974,52.5
12.80991736,12.48513674,93.03097345,3.357817419,53.7
11.58612144,10.46511628,93.98907104,3.604436229,62.2
21.53333333,23.73158756,97.13831479,3.921568627,50.3
24.85128883,36.06557377,98.56373429,3.538663172,44.2
27.02513966,39.88326848,98.46743295,2.459016393,50.3
23.00791557,28.07244502,95.0799508,4.016064257,48.4
22.11088844,32.85198556,98.40142096,3.926380368,56
21.34977287,28.80658436,92.92543021,2.698650675,54
19.11314985,25.60706402,95.77167019,2.905198777,50.2
16.5577342,21.83235867,96.61016949,4.564315353,37.7
15.45623836,26.77345538,93.77682403,2.058823529,34.6
21.49337055,35.49060543,95.99198397,3.937007874,58
14.74576271,17.41935484,94.39707674,3.374777975,53.7
24.70284238,32.22506394,96.42416769,3.398058252,56.9
18.82430647,21.31410256,98.26771654,5.528846154,56.1
15.82622188,16.10619469,95.43918919,4.624277457,52.5
23.52941176,19.57236842,98.38187702,6.965174129,30.1
23.60902256,26.27013631,97.69975787,5.964214712,42.8
25.09610104,39.75346687,91.79632249,3.244837758,57.8
25.73742047,38.13953488,97.72727273,3.080082136,57.9
19.75875933,24.38356164,95.80052493,4.540763674,57.6
19.16495551,14.90250696,93.61147327,4.524361949,58.6
17.62936221,20.68965517,96,3.420523139,55.2
13.26759301,13.3401222,95.8984375,4.344122658,36.3
21.73913043,15.21164021,98.95287958,12.12871287,18.5
17.49561147,21.41843972,97.51037344,3.75,49.1
12.82476506,13.4057971,97.52650177,5.711695376,43.7
19.65134707,22.86501377,97.84366577,4.849660524,44.9
24.87194081,24.04129794,96.7189729,9.806157355,29.6
21.20467117,28.91986063,97.4533107,3.026481715,48.8
22.51308901,26.81017613,96.96394687,6.918238994,31.8
19.47969543,20.87719298,94.52736318,7.66590389,28.1
22.37609329,22.58064516,96.67359667,8.731241473,24.7
20.08573178,27.87401575,98.29721362,3.903559127,52.6
18.60737273,21.37628111,97.85100287,4.731861199,40.9
23.51351351,31.80428135,97.6119403,3.82231405,48.1
18.59122402,20.703125,97.70992366,4.812834225,46.7
22.74368231,24.21227197,97.57281553,5.158264947,36.2
18.89460154,23.61563518,95.9375,5.118601748,36.2
17.26932668,18.63636364,95.37572254,3.658536585,42.1
22.32142857,27.7693475,97.19764012,4.162436548,46.7
21.54285714,35.30377668,98.06763285,2.924634421,52.4
18.85310291,22.71762208,97.51552795,5.772230889,38.4
10.40860215,10.27077498,96.22641509,3.931750742,43.3
11.62540366,11.1691023,94.75766568,3.183673469,60.3
10.83238312,13.44612645,94.76793249,4.155124654,48.1
9.166666667,8.751334045,95.51478084,4.191114837,58.8
14.19714817,19.01408451,95.94594595,3.081510934,54
16.54411765,21.79310345,97.97297297,3.146067416,53.7
23.19218241,30.6779661,98.00664452,3.846153846,43.8
19.37172775,24.32795699,97.76609724,4.528985507,49.4
9.303652968,18.03652968,97.11751663,2.669632925,28.4
10.35369775,9.801633606,96.61781285,5.506391347,55.2
8.871915394,8.17535545,93.88209121,7.599629286,48
10.80797482,15.73426573,95.97315436,3.247373448,37.5
14.09836066,15.95159516,96.59936238,2.373660031,65.2
20.99927589,28.1573499,97.18309859,4.39238653,38.8
22.59414226,19.57186544,98.34586466,7.106598985,25.7
18.6836518,25.93360996,98.36734694,4.234972678,33.3
20.01295337,27.99227799,97.92060491,3.585657371,37.9
19.98597475,19.37086093,97.41935484,4.327666151,42.6
14.39490446,9.266409266,94.52554745,7.496463932,26.8
14.92260062,16.83417085,96.25151149,3.598484848,57.2
9.874917709,9.573241061,96.22641509,2.453385672,59
15.44715447,21.76079734,94.0625,2.022756005,59.3
12.90545204,11.03633917,96.36835279,6.566200215,50.4
16.02760736,19.41544885,98.1557377,4.388297872,31.1
19.48579161,28.26923077,98.29867675,4.617414248,34.6
19.61345741,28.37022133,98.22134387,3.888888889,35.6
21.94513716,31.36593592,99.1638796,3.07503075,42.9
22.41830065,30.53571429,98.41827768,3.947368421,53.3
22.18863362,27.61310452,97.86259542,3.258426966,30.6
15.67291312,21.49122807,97.43589744,4.684317719,39.1
19.30277598,20.84690554,96.5408805,3.356481481,39
16.82892907,20.50290135,97.731569,3.074670571,33.1
17.28167282,26.21848739,97.06362153,3.707995365,39.8
15.29801325,21.26245847,97.72727273,4.121212121,53.4
21.54659617,28.69269949,97.03459638,2.587176603,49.2
18.46785226,26.53061224,95.92169657,3.456221198,53.8
23.20261438,23.36601307,97.4522293,4.512195122,39.1
19.87951807,20.43422733,96.90594059,5.805805806,38.1
25.71103527,30.24390244,98.55769231,4.934210526,25.1
20.76246334,18.83408072,95.84527221,6.140350877,27.9
19.9613651,20.6132879,98.48993289,5.162064826,23.1
20.97214637,27.75119617,97.05882353,3.751233959,29.2
18.88246628,19.86062718,95.34883721,4.8098434,32
20.80103359,25.12396694,98.85620915,4.838709677,25
15.60188299,20.54140127,96.3190184,4.066073698,25.9
19.12408759,24.13793103,98.49056604,3.066666667,24
21.79974651,27.41116751,97.52475248,4.675028506,31.1
21.30376344,27.01754386,98.61591696,3.008423586,25
23.75,25,99.02534113,4.005340454,21.4
19.94868505,22.90076336,98.34834835,3.198294243,24.8
17.95727637,21.22719735,98.69067103,4.685714286,24.5
19.88847584,27.47068677,97.86885246,3.225806452,23.1
23.35443038,25.99337748,98.53181077,5.301204819,21.3
21.06017192,22.87968442,99.41176471,5.284552846,18.9
21.77841179,26.53061224,98.24561404,4.492362983,27.5
22.55639098,27.47415066,97.83236994,4.369414101,28.6
21.11528822,20.44506259,97.82312925,5.827505828,22.2
24.47916667,36.59043659,98.36400818,2.845528455,66.9
17.81226903,26.13861386,95.64393939,2.815177479,59.9
23.60028349,35,95.80838323,2.857142857,67.8
17.60254879,15.49053356,98.14189189,4.487568223,53.7
23.48993289,32.55813953,94.80314961,1.758014478,60.1
17.21147432,17.5257732,94.17475728,3.513513514,59.1
19.60382514,24.37395659,96.14767255,3.303303303,60.8
19.09547739,24.36363636,91.97324415,3.275862069,56.9
21.53846154,27.54237288,94.96981891,1.923076923,66.4
13.79542396,16.38846737,95.64586357,2.834799609,65.4
14.83113069,18.56899489,96.54605263,2.625298329,61
13.63930187,17.09145427,96.80696662,4.926108374,60.8
23.21937322,28.63070539,97.96747967,3.413400759,52.1
20.71661238,26.87609075,97.11864407,2.756339581,62.2
15.52748886,18.39258114,95.14705882,2.96010296,66.4
16.30154639,19.71631206,94.50402145,2.853881279,67.4
13.97153946,16.47887324,94.9197861,3.824521935,62.8
11.05137395,10.30701754,90.65606362,3.947368421,66.7
14.89637306,16.85393258,94.05548217,2.446808511,71
11.82840483,13.73569199,97.46450304,3.848662753,45.3
12.07729469,11.45833333,97.21518987,4.806866953,47.7
13.49166246,15.42002301,98.75,4.11849711,50.2
12.77278562,15.17571885,98.27315542,4.150197628,46.8
14.56618113,14.95327103,97.52604167,4.125560538,57.1
14.88747836,15.44117647,97.84172662,3.696682464,48.5
15.82691168,18.91891892,95.85492228,2.732707088,63.7
23.18125771,33.22632424,97.04049844,3.017689906,66.9
17.30168645,22.51082251,96.38386648,2.281368821,64.6
17.39338764,14.22594142,98.65841073,5.319148936,50.6
17.29673744,20.12578616,95.63909774,6.43115942,25.7
18.15091774,21.27236581,93.66852886,6.549118388,30
17.33668342,17.97752809,97.09090909,5.464480874,37.4
18.42783505,21.90305206,95.70446735,6.206088993,35
20.96496267,22.98456261,94.79674797,6.948968512,30.9
16.14123581,16.78200692,96.65551839,6.25,31.4
20.49608355,16.74641148,96.90880989,7.429245283,32.3
17.20078483,17.80185759,93.62318841,7.796257796,35.1
25.77696527,22.79151943,98.43478261,9.204545455,28.4
17.48878924,17.70833333,98.84169884,5.922165821,41.8
13.28273245,14.77124183,97.4522293,3.914590747,63.8
19.40808196,25.14367816,97.89029536,2.230483271,60.3
12.78113001,14.10736579,96.27403846,4.028436019,64.8
14.78827362,18.78612717,97.32770745,3.538175047,66
16.89677844,21.18780096,97.8021978,2.857142857,65.8
18.15493791,22.25392297,94.60188934,2.076124567,61.6
23.46547315,32.22748815,95.90909091,3.48977136,64.6
20.74502248,24.60431655,96.6620306,3.259604191,61.8
21.01576182,27.05167173,98.20895522,3.779697624,48
23.31525949,28.75816993,96.83544304,3.294892916,58.7
17.35436893,21.91176471,98.69375907,3.724928367,54.9
16.89408707,19.82248521,96.70958512,3.086419753,54.3
21.44212524,29.87220447,98.89415482,2.786709539,66.7
12.60014567,14.4012945,94.93087558,4.017372421,58.7
20.54263566,22.80991736,97.89644013,4.285714286,56.1
18.08266361,16,97.91122715,7.606490872,30.9
19.5106246,16.32653061,98.16360601,8.323281062,20.6
27.20870679,21.1026616,98.68667917,12.26415094,20.7
15.1187905,15.00572738,98.20022497,6.70978173,42.9
20.1771031,17.14285714,99.05660377,6.335797254,32.3
26.49727768,26.86980609,98.63387978,6.648697215,27.3
18.34607366,16.77966102,95.46925566,6.95035461,24.3
22.44897959,20.4437401,97.22650231,6.844919786,27.6
18.09083911,18.36327345,97.47081712,6.613756614,31.1
23.15789474,23.1316726,97.56944444,8.362779741,23.1
22.63092269,17.58957655,94.75308642,10.54545455,21.8
26.3315829,19.11764706,99.27007299,12.61980831,24.9
22.15153268,19.47148818,96.51006711,7.635983264,28.5
24.3373494,20.60301508,97.07317073,9.761634506,24.2
19.74085366,19.59183673,94.23076923,6.704707561,25.5
18.83353584,23.1884058,97.03125,5.531453362,38.2
20.54794521,28.7456446,97.12351946,1.744966443,58
21.18055556,30.51181102,97.13193117,2.937249666,50
19.78273299,23.48111658,96.05678233,5.474860335,45.9
17.77625257,20.18489985,95.86410635,3.87409201,58.8
14.98002663,17.64705882,97.86184211,4.459308807,35.4
11.02687802,13.88888889,97.2972973,2.222222222,56.9
13.30935252,12.76595745,95.23241955,4.402515723,54.5
18.6407767,16.35311143,99.2816092,4.784130688,35.5
18.97208122,22.84768212,98.3713355,5.052878966,43.1
22.63157895,18.89985896,95.42395693,8.159392789,33.3
19.29604023,18.73840445,93.25259516,6.601466993,25.9
21.81372549,22.08029197,94.97400347,7.372175981,27.4
19.11375661,20.2247191,95.52772809,6.909547739,24.6
20.88650101,20.55335968,98.25242718,5.147058824,23.6
28.25938567,18.09701493,98.34862385,9.355828221,19.5
24.24698795,21.97802198,98.51150203,8.983666062,30.1
24.4312026,20.88948787,98.2781457,9.200968523,19.4
25.36005009,19.58266453,95.25993884,12.33045623,19.7
20.8797654,18.0952381,96.33027523,7.701149425,24
22.59615385,24.45759369,97.87644788,5.490196078,24.6
27.65072765,17.6146789,98.55334539,10.47486034,23.5
26.42762284,19.81651376,95.95070423,11.39755767,21.5
29.56298201,23.62204724,98.25918762,11.69916435,19.8
21.31147541,18.68512111,97.14285714,9.603072983,25.2
18.71859296,26.04340568,96.92556634,3.985932005,46
19.83930779,28.78535774,97.56493506,3.310502283,46.9
21.18893467,27.14285714,96.77419355,4.44214876,42.5
22.34567901,26.65505226,97.28813559,6.644880174,35.1
21.40011383,26.85337727,97.58842444,4.083769634,38.1
15.87301587,22.24448898,98.42209073,4.802259887,34.5
20.63492063,28.98305085,98.49749583,3.644646925,32.2
19.17966493,23.7654321,97.00598802,3.930131004,34.9
15.96877218,21.73038229,98.02761341,4.240766074,36
17.8125,20.46875,99.2248062,4.814004376,32.7
21.11111111,17.21611722,98.73417722,8.484848485,25.9
18.2549505,17.27828746,96.46017699,6.852497096,25.2
18.14795104,17.67015707,98.70801034,5.48977395,28.7
20.63802083,20.09569378,97.6635514,7.911001236,27.1
22.01291712,22.6904376,99.19614148,7.565789474,26.5
17.46302617,17.8470255,97.24517906,7.396149949,35
22.74760383,21.76870748,98.65771812,6.402048656,22.7
21.61223072,18.43065693,95.63699825,9.595959596,24.8
23.22163433,21.45061728,98.33080425,9.613130129,25
23.00884956,23.69230769,98.48484848,6.892382104,22.5
22.70845653,22.92307692,98.93455099,8.896797153,19.7
21.88743604,22.59970458,98.11594203,5.263157895,28.7
24.82929857,24.62311558,98.35255354,8.631319359,20.5
16.2665066,23.24414716,99.00662252,5.027322404,23.9
20.58526741,19.23076923,98.29268293,5.840163934,19.9
17.70365619,21.05263158,98.38187702,4.337899543,22.2
19.17063222,26.55367232,98.88268156,4.270462633,20.4
20.55196712,25.23364486,97.71689498,4.149377593,24.5
22.17391304,28.45849802,97.68339768,3.480589023,21.7
17.79230211,22.22222222,96.42857143,3.6,24.7
13.76215408,17.39864865,93.37539432,4.638472033,34.3
20.83623693,32.50517598,98.17073171,2.677376171,42.8
15.14131898,19.81845688,95.93613933,3.153745072,39.1
21.44452718,29.3877551,98.3935743,3.400309119,44.5
16.89320388,24.3006993,96.13445378,4.155495979,43.5
16.13707165,19.97063142,98.12680115,4.65631929,44.4
15.14063435,15.41353383,96.37681159,3.10421286,42.2
19.07709623,13.88550548,98.32335329,8.132147395,16.6
22.29119639,19.71014493,98.15078236,9.847596717,18.3
23.76578645,21.875,97.64216366,8.823529412,17.8
24.9343832,18.48998459,97.59398496,10.95100865,21.1
22.54370102,21.85430464,98.21138211,7.722513089,24.2
23.89572773,25.44031311,97.33333333,6.043165468,26.5
24.69959947,19.38461538,97.5975976,9.391534392,23.4
23.9375,20.91603053,98.05389222,9.166666667,17.3
21.62507997,22.22222222,97.73095624,5.210918114,34.8
17.68211921,20.7165109,97.42033384,5.780346821,38.6
22.801698,15.87982833,97.35376045,8.4643289,26.9
18.85913853,27.14932127,97.78761062,4.676616915,29.8
18.26729349,16.95178849,98.6196319,7.793923382,23.8
19.19578746,20.11494253,98.30508475,6.566104703,27.7
21.76829268,26.95924765,98.91472868,5.934065934,28.3
20.2166065,25.24084778,98.85714286,4.569892473,23.1
19.08127208,18.35016835,96.42857143,4.464285714,26.4
20.53571429,21.20141343,98.37775203,6.100795756,25.1
22.5950783,24.28115016,96.75425039,7.2,25.8
18.7037037,17.47311828,98.02371542,6.193693694,25.6
22.03118752,23.86363636,96.8968969,6.807866868,28.6
21.71326591,19.66966967,97.22627737,9.299516908,22.2
14.79654747,15.62913907,97.41935484,4.791029562,48.6
19.89528796,28.71287129,97.89983845,2.447163515,48.4
21.52406417,27.20970537,97.96264856,5.889570552,40
20.61317678,32.97101449,99.10233393,3.329506315,40.5
19.16083916,14.63768116,91.51193634,7.291666667,41.6
18.11023622,21.41951838,97.52781211,4.031551271,52.3
15.12447158,17.9,97.37098345,4.463642909,49.2
20.14981273,25.79957356,98.11715481,8.532934132,28.1
23.98373984,15.00815661,98.23717949,13.4375,22.1
20.59004302,23.85964912,97.26962457,5.555555556,28.9
18.01980198,21.69625247,97.12643678,5.366492147,28.8
19.19122687,27.61732852,98.22695035,3.485254692,40
22.26584408,25.8698941,98.07121662,8.154943935,33
33.14511575,23.06590258,98.03370787,16.44736842,21.3
20.55555556,24.3902439,97.04142012,4.731861199,38.9
23.30666667,24.80974125,97.91356185,5.112474438,33.9
19.57186544,19.52095808,97.77517564,6.25,45.3
20.45743329,24.14330218,97.71689498,3.469387755,44.7
22.7189781,25.68578554,97.56690998,6.362007168,27.3
24.40401506,23.65415987,97.76714514,8.448753463,25.7
19.0397351,21.45015106,97.78434269,6.455266138,26.3
23.47314202,20.3358209,98.16849817,11.28205128,23.7
20.46883934,21.15384615,94.85903814,8.293838863,35.1
15.5184412,19.6969697,97.05882353,4.748201439,32.1
20.4531537,28.21497121,98.86148008,6.303030303,36
18.49082257,28.11158798,95.49180328,7.474226804,35.6
22.0705347,21.35338346,97.36456808,8.508158508,27.7
23.15076228,26.69753086,98.63013699,5.48712206,30.9
23.53286385,28.11320755,99.25093633,7.43618202,34.8
25.60471976,25.64575646,96.61319073,8.667529107,29.9
15.07936508,17.53171857,97.41573034,3.710575139,52.3
17.91474654,22.303207,97.58179232,3.620873269,53.4
13.49062311,7.403433476,97.28601253,6.22754491,38.5
12.24604966,13.78504673,95.21690768,4.712041885,57.6
13.92060903,15.24459613,97.66666667,3.630077787,54.3
16.15141956,20.05649718,96.85362517,4.57354759,44.9
19.78891821,29.1913215,97.87644788,3.880983182,47.7
20.38073908,21.40522876,97.6076555,7.49724366,38.1
21.08393919,18.44827586,96.98996656,7.256894049,30.4
22.78889606,32.57261411,97.37373737,5.447470817,38.4
22.70564242,24.80620155,94.67889908,7.320441989,34.9
18.87026691,19.83050847,97.68211921,8.827238335,26.2
22.74959083,26.36655949,97.49216301,6.595995289,32.3
